workout_id;exercise_number;exercise_name;equipment;reps_goal;set_number;weigth;quantity;measure;comments
202402161218;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;60;10;reps;[]
202402161218;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;60;6;reps;[]
202402161218;2;Rows with Wide Neutral Grip;Cable;12 reps;1;47;12;reps;[]
202402161218;2;Rows with Wide Neutral Grip;Cable;12 reps;2;47;12;reps;[]
202402161218;2;Rows with Wide Neutral Grip;Cable;12 reps;3;47;12;reps;[]
202402161218;3;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;1;100;12;reps;[]
202402161218;3;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;2;100;12;reps;[]
202402161218;3;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;3;100;15;reps;[]
202402161218;4;Pullovers;Cable;12 reps;1;42;12;reps;[]
202402161218;4;Pullovers;Cable;12 reps;2;42;12;reps;[]
202402161218;4;Pullovers;Cable;12 reps;3;42;12;reps;[]
202402161218;5;Curls;EZ bar;12 reps;1;22;12;reps;[]
202402161218;5;Curls;EZ bar;12 reps;2;22;12;reps;[]
202402161218;5;Curls;EZ bar;12 reps;3;22;8;reps;[]
202402161218;6;Reverse Butterfly with Wide Grip;Machine;12 reps;1;27;10;reps;[]
202402161218;6;Reverse Butterfly with Wide Grip;Machine;12 reps;2;27;10;reps;[]
202402161218;6;Reverse Butterfly with Wide Grip;Machine;12 reps;3;27;12;reps;[]
202402161218;7;Seated Curls;Dumbbells;12 reps;1;10;12;reps;[]
202402161218;7;Seated Curls;Dumbbells;12 reps;2;10;12;reps;[]
202402161218;7;Seated Curls;Dumbbells;12 reps;3;10;12;reps;[]
202402161218;8;Russian Swings;Kettlebells;10 reps;1;10;10;reps;[]
202402161218;8;Russian Swings;Kettlebells;10 reps;2;10;12;reps;[]
202402161218;8;Russian Swings;Kettlebells;10 reps;3;10;15;reps;[]
202402151106;1;Bench Press;Barbell;12 reps;1;42;10;reps;[]
202402151106;1;Bench Press;Barbell;12 reps;2;42;10;reps;[]
202402151106;1;Bench Press;Barbell;12 reps;3;42;8;reps;[]
202402151106;2;Incline Bench Press;Barbell;12 reps;1;28;10;reps;[]
202402151106;2;Incline Bench Press;Barbell;12 reps;2;28;10;reps;[]
202402151106;2;Incline Bench Press;Barbell;12 reps;3;28;11;reps;[]
202402151106;3;Seated Shoulder Press;Barbell;12 reps;1;20;10;reps;[]
202402151106;3;Seated Shoulder Press;Barbell;12 reps;2;20;10;reps;[]
202402151106;3;Seated Shoulder Press;Barbell;12 reps;3;20;10;reps;[]
202402151106;4;Butterfly with Wide Grip;Machine;12 reps;1;47;12;reps;[]
202402151106;4;Butterfly with Wide Grip;Machine;12 reps;2;47;10;reps;[]
202402151106;4;Butterfly with Wide Grip;Machine;12 reps;3;47;9;reps;[]
202402151106;5;Triceps Pushdowns;Cable;12 reps;1;42;10;reps;[]
202402151106;5;Triceps Pushdowns;Cable;12 reps;2;42;8;reps;[]
202402151106;5;Triceps Pushdowns;Cable;12 reps;3;42;10;reps;[]
202402151106;6;Seated Lateral Raises;Dumbbells;12 reps;1;8;12;reps;[]
202402151106;6;Seated Lateral Raises;Dumbbells;12 reps;2;8;12;reps;[]
202402151106;6;Seated Lateral Raises;Dumbbells;12 reps;3;8;12;reps;[]
202402151106;7;Triceps Pushdowns with Rope;Cable;12 reps;1;32;12;reps;[]
202402151106;7;Triceps Pushdowns with Rope;Cable;12 reps;2;32;12;reps;[]
202402151106;7;Triceps Pushdowns with Rope;Cable;12 reps;3;32;10;reps;[]
202402091040;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;1;60;12;reps;[]
202402091040;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;60;10;reps;[]
202402091040;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;60;8;reps;[]
202402091040;2;Rows with Wide Neutral Grip;Cable;12 reps;1;47;12;reps;[]
202402091040;2;Rows with Wide Neutral Grip;Cable;12 reps;2;47;10;reps;[]
202402091040;2;Rows with Wide Neutral Grip;Cable;12 reps;3;47;12;reps;[]
202402091040;3;One-Arm Rows;Dumbbells;12 reps;1;20;10;reps;[]
202402091040;3;One-Arm Rows;Dumbbells;12 reps;2;20;10;reps;[]
202402091040;3;One-Arm Rows;Dumbbells;12 reps;3;20;10;reps;[]
202402091040;4;Pullovers;Cable;12 reps;1;42;10;reps;[]
202402091040;4;Pullovers;Cable;12 reps;2;42;10;reps;[]
202402091040;4;Pullovers;Cable;12 reps;3;42;12;reps;[]
202402091040;5;Crunch Machine;Machine;12 reps;1;5;12;reps;[]
202402091040;5;Crunch Machine;Machine;12 reps;2;5;12;reps;[]
202402091040;5;Crunch Machine;Machine;12 reps;3;5;12;reps;[]
202402091040;6;Curls;EZ bar;12 reps;1;22;12;reps;[]
202402091040;6;Curls;EZ bar;12 reps;2;22;12;reps;[]
202402091040;6;Curls;EZ bar;12 reps;3;22;8;reps;[]
202402091040;7;Reverse Butterfly with Wide Grip;Machine;12 reps;1;27;10;reps;[]
202402091040;7;Reverse Butterfly with Wide Grip;Machine;12 reps;2;27;10;reps;[]
202402091040;7;Reverse Butterfly with Wide Grip;Machine;12 reps;3;27;10;reps;[]
202402091040;8;Seated Curls;Dumbbells;12 reps;1;10;12;reps;[]
202402091040;8;Seated Curls;Dumbbells;12 reps;2;10;12;reps;[]
202402091040;8;Seated Curls;Dumbbells;12 reps;3;10;9;reps;[]
202402081052;1;Leg Press;Machine;12 reps;1;180;10;reps;[]
202402081052;1;Leg Press;Machine;12 reps;2;180;10;reps;[]
202402081052;1;Leg Press;Machine;12 reps;3;180;10;reps;[]
202402081052;2;Calf Raises on Leg Press;Machine;12 reps;1;140;12;reps;[]
202402081052;2;Calf Raises on Leg Press;Machine;12 reps;2;140;12;reps;[]
202402081052;2;Calf Raises on Leg Press;Machine;12 reps;3;140;15;reps;[]
202402081052;3;Leg Curls on Leg Extension Machine;Machine;12 reps;1;22;12;reps;[]
202402081052;3;Leg Curls on Leg Extension Machine;Machine;12 reps;2;22;12;reps;[]
202402081052;3;Leg Curls on Leg Extension Machine;Machine;12 reps;3;22;10;reps;[]
202402081052;4;Leg Extensions;Machine;10 reps;1;55;10;reps;[]
202402081052;4;Leg Extensions;Machine;10 reps;2;55;10;reps;[]
202402081052;4;Leg Extensions;Machine;10 reps;3;55;12;reps;[]
202402081052;5;Hip Adduction;Machine;12 reps;1;50;12;reps;[]
202402081052;5;Hip Adduction;Machine;12 reps;2;50;12;reps;[]
202402081052;5;Hip Adduction;Machine;12 reps;3;50;10;reps;[]
202402081052;6;Hip Abduction;Machine;12 reps;1;47;8;reps;[]
202402081052;6;Hip Abduction;Machine;12 reps;2;47;10;reps;[]
202402081052;6;Hip Abduction;Machine;12 reps;3;47;10;reps;[]
202402081052;7;Romanian Deadlifts;Barbell;10 reps;1;18;8;reps;"""Achei melhor com a mão esquerda supinada"""
202402081052;7;Romanian Deadlifts;Barbell;10 reps;2;18;8;reps;"""Achei melhor com a mão esquerda supinada"""
202402081052;7;Romanian Deadlifts;Barbell;10 reps;3;-;-;reps;"""Achei melhor com a mão esquerda supinada"""
202402071139;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;1;60;10;reps;[]
202402071139;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;60;10;reps;[]
202402071139;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;60;10;reps;[]
202402071139;2;Rows with Wide Neutral Grip;Cable;12 reps;1;47;10;reps;[]
202402071139;2;Rows with Wide Neutral Grip;Cable;12 reps;2;47;10;reps;[]
202402071139;2;Rows with Wide Neutral Grip;Cable;12 reps;3;47;9;reps;[]
202402071139;3;One-Arm Rows;Dumbbells;12 reps;1;18;12;reps;[]
202402071139;3;One-Arm Rows;Dumbbells;12 reps;2;18;15;reps;[]
202402071139;3;One-Arm Rows;Dumbbells;12 reps;3;18;12;reps;[]
202402071139;4;Curls;EZ bar;12 reps;1;22;12;reps;[]
202402071139;4;Curls;EZ bar;12 reps;2;22;11;reps;[]
202402071139;4;Curls;EZ bar;12 reps;3;22;9;reps;[]
202402071139;5;Pullovers;Cable;12 reps;1;42;10;reps;[]
202402071139;5;Pullovers;Cable;12 reps;2;42;10;reps;[]
202402071139;5;Pullovers;Cable;12 reps;3;42;8;reps;[]
202402071139;6;Seated Curls;Dumbbells;12 reps;1;10;10;reps;[]
202402071139;6;Seated Curls;Dumbbells;12 reps;2;10;10;reps;[]
202402071139;6;Seated Curls;Dumbbells;12 reps;3;10;10;reps;[]
202402071139;7;Crunch Machine;Machine;10 reps;1;5;12;reps;[]
202402071139;7;Crunch Machine;Machine;10 reps;2;5;10;reps;[]
202402071139;7;Crunch Machine;Machine;10 reps;3;5;10;reps;[]
202402071139;8;Reverse Butterfly with Wide Grip;Machine;12 reps;1;25;12;reps;"""Resolvi aumentar antes da hora pq tava cansado e queria menos reps"""
202402071139;8;Reverse Butterfly with Wide Grip;Machine;12 reps;2;27;10;reps;"""Resolvi aumentar antes da hora pq tava cansado e queria menos reps"""
202402071139;8;Reverse Butterfly with Wide Grip;Machine;12 reps;3;27;9;reps;"""Resolvi aumentar antes da hora pq tava cansado e queria menos reps"""
202402061043;1;Bench Press;Barbell;12 reps;1;42;10;reps;[]
202402061043;1;Bench Press;Barbell;12 reps;2;42;10;reps;[]
202402061043;1;Bench Press;Barbell;12 reps;3;42;8;reps;[]
202402061043;2;Incline Bench Press;Barbell;12 reps;1;28;10;reps;[]
202402061043;2;Incline Bench Press;Barbell;12 reps;2;28;10;reps;[]
202402061043;2;Incline Bench Press;Barbell;12 reps;3;28;12;reps;[]
202402061043;3;Seated Shoulder Press;Barbell;12 reps;1;20;10;reps;[]
202402061043;3;Seated Shoulder Press;Barbell;12 reps;2;20;10;reps;[]
202402061043;3;Seated Shoulder Press;Barbell;12 reps;3;20;10;reps;[]
202402061043;4;Butterfly with Wide Grip;Machine;12 reps;1;47;10;reps;[]
202402061043;4;Butterfly with Wide Grip;Machine;12 reps;2;47;10;reps;[]
202402061043;4;Butterfly with Wide Grip;Machine;12 reps;3;47;10;reps;[]
202402061043;5;Triceps Pushdowns;Cable;12 reps;1;40;12;reps;[]
202402061043;5;Triceps Pushdowns;Cable;12 reps;2;40;12;reps;[]
202402061043;5;Triceps Pushdowns;Cable;12 reps;3;40;12;reps;[]
202402061043;6;Seated Lateral Raises;Dumbbells;12 reps;1;8;12;reps;[]
202402061043;6;Seated Lateral Raises;Dumbbells;12 reps;2;8;12;reps;[]
202402061043;6;Seated Lateral Raises;Dumbbells;12 reps;3;8;8;reps;[]
202402061043;7;Triceps Pushdowns with Rope;Cable;12 reps;1;32;10;reps;[]
202402061043;7;Triceps Pushdowns with Rope;Cable;12 reps;2;32;10;reps;[]
202402061043;7;Triceps Pushdowns with Rope;Cable;12 reps;3;32;10;reps;[]
202402051244;1;Leg Press;Machine;12 reps;1;174;12;reps;[]
202402051244;1;Leg Press;Machine;12 reps;2;174;12;reps;[]
202402051244;1;Leg Press;Machine;12 reps;3;174;10;reps;[]
202402051244;2;Calf Raises on Leg Press;Machine;12 reps;1;140;10;reps;[]
202402051244;2;Calf Raises on Leg Press;Machine;12 reps;2;140;10;reps;[]
202402051244;2;Calf Raises on Leg Press;Machine;12 reps;3;140;12;reps;[]
202402051244;3;Romanian Deadlifts;Barbell;10 reps;1;16;12;reps;[]
202402051244;3;Romanian Deadlifts;Barbell;10 reps;2;16;15;reps;[]
202402051244;3;Romanian Deadlifts;Barbell;10 reps;3;18;12;reps;[]
202402051244;4;Leg Extensions;Machine;10 reps;1;55;10;reps;[]
202402051244;4;Leg Extensions;Machine;10 reps;2;55;10;reps;[]
202402051244;4;Leg Extensions;Machine;10 reps;3;55;10;reps;[]
202402051244;5;Leg Curls on Leg Extension Machine;Machine;12 reps;1;22;12;reps;"""Com o stiff antes pesou pra caralho, melhor trocar a ordem dos dois"""
202402051244;5;Leg Curls on Leg Extension Machine;Machine;12 reps;2;22;10;reps;"""Com o stiff antes pesou pra caralho, melhor trocar a ordem dos dois"""
202402051244;5;Leg Curls on Leg Extension Machine;Machine;12 reps;3;22;8;reps;"""Com o stiff antes pesou pra caralho, melhor trocar a ordem dos dois"""
202402051244;6;Hip Adduction;Machine;12 reps;1;50;12;reps;[]
202402051244;6;Hip Adduction;Machine;12 reps;2;50;12;reps;[]
202402051244;6;Hip Adduction;Machine;12 reps;3;50;10;reps;[]
202402051244;7;Hip Abduction;Machine;12 reps;1;45;12;reps;[]
202402051244;7;Hip Abduction;Machine;12 reps;2;45;12;reps;[]
202402051244;7;Hip Abduction;Machine;12 reps;3;45;12;reps;[]
202402011655;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;1;60;10;reps;[]
202402011655;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;60;10;reps;[]
202402011655;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;60;10;reps;[]
202402011655;2;Rows with Wide Neutral Grip;Cable;12 reps;1;50;8;reps;[]
202402011655;2;Rows with Wide Neutral Grip;Cable;12 reps;2;45;12;reps;[]
202402011655;2;Rows with Wide Neutral Grip;Cable;12 reps;3;45;15;reps;[]
202402011655;3;Curls;Barbell;12 reps;1;22;8;reps;[]
202402011655;3;Curls;Barbell;12 reps;2;20;12;reps;[]
202402011655;3;Curls;Barbell;12 reps;3;20;10;reps;[]
202402011655;4;Seated Curls;Dumbbells;12 reps;1;10;8;reps;[]
202402011655;4;Seated Curls;Dumbbells;12 reps;2;10;8;reps;[]
202402011655;4;Seated Curls;Dumbbells;12 reps;3;10;9;reps;[]
202402011655;5;Pullovers;Cable;12 reps;1;40;12;reps;[]
202402011655;5;Pullovers;Cable;12 reps;2;40;12;reps;[]
202402011655;5;Pullovers;Cable;12 reps;3;40;15;reps;[]
202402011655;6;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;1;90;15;reps;[]
202402011655;6;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;2;100;12;reps;[]
202402011655;6;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;3;100;10;reps;[]
202402011655;7;Crunch Machine;Machine;12 reps;1;0;15;reps;[]
202402011655;7;Crunch Machine;Machine;12 reps;2;5;12;reps;[]
202402011655;7;Crunch Machine;Machine;12 reps;3;5;10;reps;[]
202402011655;8;Reverse Butterfly with Wide Grip;Machine;12 reps;1;25;12;reps;[]
202402011655;8;Reverse Butterfly with Wide Grip;Machine;12 reps;2;25;12;reps;[]
202402011655;8;Reverse Butterfly with Wide Grip;Machine;12 reps;3;25;10;reps;[]
202401311218;1;Bench Press;Barbell;12 reps;1;40;12;reps;[]
202401311218;1;Bench Press;Barbell;12 reps;2;40;12;reps;[]
202401311218;1;Bench Press;Barbell;12 reps;3;40;13;reps;[]
202401311218;2;Incline Bench Press;Barbell;12 reps;1;28;10;reps;[]
202401311218;2;Incline Bench Press;Barbell;12 reps;2;28;9;reps;[]
202401311218;2;Incline Bench Press;Barbell;12 reps;3;28;9;reps;[]
202401311218;3;Seated Shoulder Press;Barbell;12 reps;1;20;10;reps;[]
202401311218;3;Seated Shoulder Press;Barbell;12 reps;2;20;8;reps;[]
202401311218;3;Seated Shoulder Press;Barbell;12 reps;3;20;6;reps;[]
202401311218;4;Butterfly with Wide Grip;Machine;12 reps;1;45;12;reps;[]
202401311218;4;Butterfly with Wide Grip;Machine;12 reps;2;45;12;reps;[]
202401311218;4;Butterfly with Wide Grip;Machine;12 reps;3;45;11;reps;[]
202401311218;5;Triceps Pushdowns;Cable;12 reps;1;40;10;reps;"""Tive que abaixar as reps, não tá dando"""
202401311218;5;Triceps Pushdowns;Cable;12 reps;2;40;8;reps;"""Tive que abaixar as reps, não tá dando"""
202401311218;5;Triceps Pushdowns;Cable;12 reps;3;40;8;reps;"""Tive que abaixar as reps, não tá dando"""
202401301755;1;Romanian Deadlifts;Barbell;10 reps;1;16;10;reps;[]
202401301755;1;Romanian Deadlifts;Barbell;10 reps;2;16;12;reps;[]
202401301755;1;Romanian Deadlifts;Barbell;10 reps;3;16;12;reps;[]
202401301755;1;Romanian Deadlifts;Barbell;10 reps;4;16;12;reps;[]
202401301755;2;Seated Leg Curls;Machine;10 reps;1;22,5;15;reps;"""Academia Pro Forma sudoca"""
202401301755;2;Seated Leg Curls;Machine;10 reps;2;31,5;15;reps;"""Academia Pro Forma sudoca"""
202401301755;2;Seated Leg Curls;Machine;10 reps;3;36;12;reps;"""Academia Pro Forma sudoca"""
202401301755;3;Leg Press;Machine;12 reps;1;71;15;reps;"""Academia Pro Forma"""
202401301755;3;Leg Press;Machine;12 reps;2;91;12;reps;"""Academia Pro Forma"""
202401301755;3;Leg Press;Machine;12 reps;3;91;8;reps;"""Academia Pro Forma"""
202401301755;4;Hip Adduction;Machine;12 reps;1;50;12;reps;"""Academia Pro Forma. Não tem medição de peso aqui então fui na maluquice e marquei os mesmos pesos lá da PW"""
202401301755;4;Hip Adduction;Machine;12 reps;2;50;11;reps;"""Academia Pro Forma. Não tem medição de peso aqui então fui na maluquice e marquei os mesmos pesos lá da PW"""
202401301755;4;Hip Adduction;Machine;12 reps;3;50;8;reps;"""Academia Pro Forma. Não tem medição de peso aqui então fui na maluquice e marquei os mesmos pesos lá da PW"""
202401301755;5;Hip Abduction;Machine;12 reps;1;45;8;reps;"""Academia Pro Forma. Não tem medição de peso aqui então fui na maluquice e marquei os mesmos pesos lá da PW"""
202401301755;5;Hip Abduction;Machine;12 reps;2;45;8;reps;"""Academia Pro Forma. Não tem medição de peso aqui então fui na maluquice e marquei os mesmos pesos lá da PW"""
202401301755;5;Hip Abduction;Machine;12 reps;3;45;8;reps;"""Academia Pro Forma. Não tem medição de peso aqui então fui na maluquice e marquei os mesmos pesos lá da PW"""
20240127946;1;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;1;65;12;reps;Bluefit
20240127946;1;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;2;70;8;reps;Bluefit
20240127946;1;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;3;65;12;reps;Bluefit
20240127946;2;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;1;56;12;reps;Bluefit
20240127946;2;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;63;8;reps;Bluefit
20240127946;2;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;63;8;reps;Bluefit
20240127946;3;Rows with Wide Neutral Grip;Cable;12 reps;1;49;10;reps;Bluefit
20240127946;3;Rows with Wide Neutral Grip;Cable;12 reps;2;49;10;reps;Bluefit
20240127946;3;Rows with Wide Neutral Grip;Cable;12 reps;3;49;11;reps;Bluefit
20240127946;4;Pullovers;Cable;12 reps;1;40;15;reps;Bluefit
20240127946;4;Pullovers;Cable;12 reps;2;45;8;reps;Bluefit
20240127946;4;Pullovers;Cable;12 reps;3;45;8;reps;Bluefit
20240127946;5;Curls;EZ bar;12 reps;1;20;15;reps;"""Bluefit. Só tem barra de 20 e 25"""
20240127946;5;Curls;EZ bar;12 reps;2;25;5;reps;"""Bluefit. Só tem barra de 20 e 25"""
20240127946;5;Curls;EZ bar;12 reps;3;25;5;reps;"""Bluefit. Só tem barra de 20 e 25"""
20240127946;6;Reverse Butterfly with Wide Grip;Machine;12 reps;1;25;10;reps;"""Bluefit. Anotei diferente os pesos pra não bagunçar o histórico"""
20240127946;6;Reverse Butterfly with Wide Grip;Machine;12 reps;2;25;10;reps;"""Bluefit. Anotei diferente os pesos pra não bagunçar o histórico"""
20240127946;6;Reverse Butterfly with Wide Grip;Machine;12 reps;3;25;10;reps;"""Bluefit. Anotei diferente os pesos pra não bagunçar o histórico"""
20240127946;7;Seated Curls;Dumbbells;12 reps;1;9;12;reps;Bluefit
20240127946;7;Seated Curls;Dumbbells;12 reps;2;9;12;reps;Bluefit
20240127946;7;Seated Curls;Dumbbells;12 reps;3;9;15;reps;Bluefit
202401261050;1;Bench Press;Barbell;12 reps;1;40;12;reps;"""Pesou muito o peitoral esquerdo, não aguentei"""
202401261050;1;Bench Press;Barbell;12 reps;2;40;12;reps;"""Pesou muito o peitoral esquerdo, não aguentei"""
202401261050;1;Bench Press;Barbell;12 reps;3;40;9;reps;"""Pesou muito o peitoral esquerdo, não aguentei"""
202401261050;2;Incline Bench Press;Barbell;12 reps;1;28;10;reps;[]
202401261050;2;Incline Bench Press;Barbell;12 reps;2;28;10;reps;[]
202401261050;2;Incline Bench Press;Barbell;12 reps;3;28;12;reps;[]
202401261050;3;Seated Shoulder Press;Barbell;12 reps;1;20;10;reps;[]
202401261050;3;Seated Shoulder Press;Barbell;12 reps;2;20;8;reps;[]
202401261050;3;Seated Shoulder Press;Barbell;12 reps;3;20;12;reps;[]
202401261050;4;Triceps Pushdowns;Cable;12 reps;1;40;12;reps;[]
202401261050;4;Triceps Pushdowns;Cable;12 reps;2;40;12;reps;[]
202401261050;4;Triceps Pushdowns;Cable;12 reps;3;40;11;reps;[]
202401261050;5;Butterfly with Wide Grip;Machine;12 reps;1;45;10;reps;[]
202401261050;5;Butterfly with Wide Grip;Machine;12 reps;2;45;10;reps;[]
202401261050;5;Butterfly with Wide Grip;Machine;12 reps;3;45;12;reps;[]
202401261050;6;Seated Lateral Raises;Dumbbells;12 reps;1;8;10;reps;[]
202401261050;6;Seated Lateral Raises;Dumbbells;12 reps;2;8;10;reps;[]
202401261050;6;Seated Lateral Raises;Dumbbells;12 reps;3;8;11;reps;[]
202401261050;7;Triceps Pushdowns with Rope;Cable;12 reps;1;30;12;reps;[]
202401261050;7;Triceps Pushdowns with Rope;Cable;12 reps;2;30;12;reps;[]
202401261050;7;Triceps Pushdowns with Rope;Cable;12 reps;3;30;12;reps;[]
202401251218;1;Leg Press;Machine;12 reps;1;174;12;reps;[]
202401251218;1;Leg Press;Machine;12 reps;2;174;12;reps;[]
202401251218;1;Leg Press;Machine;12 reps;3;174;12;reps;[]
202401251218;2;Calf Raises on Leg Press;Machine;12 reps;1;134;12;reps;[]
202401251218;2;Calf Raises on Leg Press;Machine;12 reps;2;134;12;reps;[]
202401251218;2;Calf Raises on Leg Press;Machine;12 reps;3;134;15;reps;[]
202401251218;3;Leg Curls on Leg Extension Machine;Machine;12 reps;1;22;10;reps;[]
202401251218;3;Leg Curls on Leg Extension Machine;Machine;12 reps;2;22;10;reps;[]
202401251218;3;Leg Curls on Leg Extension Machine;Machine;12 reps;3;22;10;reps;[]
202401251218;4;Hip Adduction;Machine;12 reps;1;50;12;reps;[]
202401251218;4;Hip Adduction;Machine;12 reps;2;50;11;reps;[]
202401251218;4;Hip Adduction;Machine;12 reps;3;50;8;reps;[]
202401251218;5;Hip Abduction;Machine;12 reps;1;45;8;reps;"""Juro por Deus que essa máquina tá ficando pior, cada vez que eu faço esse exercício ele fica mais difícil com o mesmo peso wtf"""
202401251218;5;Hip Abduction;Machine;12 reps;2;45;8;reps;"""Juro por Deus que essa máquina tá ficando pior, cada vez que eu faço esse exercício ele fica mais difícil com o mesmo peso wtf"""
202401251218;5;Hip Abduction;Machine;12 reps;3;-;-;reps;"""Juro por Deus que essa máquina tá ficando pior, cada vez que eu faço esse exercício ele fica mais difícil com o mesmo peso wtf"""
202401241248;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;1;60;10;reps;[]
202401241248;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;60;10;reps;[]
202401241248;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;60;9;reps;[]
202401241248;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;1;100;12;reps;[]
202401241248;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;2;100;12;reps;[]
202401241248;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;3;100;12;reps;[]
202401241248;3;Rows with Wide Neutral Grip;Cable;12 reps;1;45;12;reps;[]
202401241248;3;Rows with Wide Neutral Grip;Cable;12 reps;2;45;12;reps;[]
202401241248;3;Rows with Wide Neutral Grip;Cable;12 reps;3;45;10;reps;[]
202401241248;4;Pullovers;Cable;12 reps;1;40;12;reps;[]
202401241248;4;Pullovers;Cable;12 reps;2;40;11;reps;[]
202401241248;4;Pullovers;Cable;12 reps;3;40;11;reps;[]
202401241248;5;Curls;EZ bar;12 reps;1;22;8;reps;[]
202401241248;5;Curls;EZ bar;12 reps;2;22;10;reps;[]
202401241248;5;Curls;EZ bar;12 reps;3;22;12;reps;[]
202401241248;6;Seated Curls;Dumbbells;12 reps;1;9;12;reps;[]
202401241248;6;Seated Curls;Dumbbells;12 reps;2;9;12;reps;[]
202401241248;6;Seated Curls;Dumbbells;12 reps;3;9;12;reps;[]
202401241248;7;Reverse Butterfly with Wide Grip;Machine;12 reps;1;25;10;reps;[]
202401241248;7;Reverse Butterfly with Wide Grip;Machine;12 reps;2;25;10;reps;[]
202401241248;7;Reverse Butterfly with Wide Grip;Machine;12 reps;3;25;8;reps;[]
202401241248;8;Kneeling Crunches;Cable;12 reps;1;60;8;reps;[]
202401241248;8;Kneeling Crunches;Cable;12 reps;2;60;8;reps;[]
202401241248;8;Kneeling Crunches;Cable;12 reps;3;60;12;reps;[]
202401231059;1;Bench Press;Barbell;12 reps;1;40;12;reps;[]
202401231059;1;Bench Press;Barbell;12 reps;2;40;12;reps;[]
202401231059;1;Bench Press;Barbell;12 reps;3;40;11;reps;[]
202401231059;2;Incline Bench Press;Barbell;12 reps;1;28;10;reps;[]
202401231059;2;Incline Bench Press;Barbell;12 reps;2;28;10;reps;[]
202401231059;2;Incline Bench Press;Barbell;12 reps;3;28;9;reps;[]
202401231059;3;Seated Shoulder Press;Barbell;12 reps;1;18;12;reps;[]
202401231059;3;Seated Shoulder Press;Barbell;12 reps;2;18;12;reps;[]
202401231059;3;Seated Shoulder Press;Barbell;12 reps;3;18;15;reps;[]
202401231059;4;Triceps Pushdowns;Cable;12 reps;1;40;12;reps;[]
202401231059;4;Triceps Pushdowns;Cable;12 reps;2;40;10;reps;[]
202401231059;4;Triceps Pushdowns;Cable;12 reps;3;40;8;reps;[]
202401231059;5;Butterfly with Wide Grip;Machine;12 reps;1;45;8;reps;[]
202401231059;5;Butterfly with Wide Grip;Machine;12 reps;2;45;10;reps;[]
202401231059;5;Butterfly with Wide Grip;Machine;12 reps;3;45;10;reps;[]
202401231059;6;Seated Lateral Raises;Dumbbells;12 reps;1;8;8;reps;[]
202401231059;6;Seated Lateral Raises;Dumbbells;12 reps;2;8;8;reps;[]
202401231059;6;Seated Lateral Raises;Dumbbells;12 reps;3;8;11;reps;[]
202401231059;7;Triceps Pushdowns with Rope;Cable;12 reps;1;30;10;reps;[]
202401231059;7;Triceps Pushdowns with Rope;Cable;12 reps;2;30;10;reps;[]
202401231059;7;Triceps Pushdowns with Rope;Cable;12 reps;3;30;12;reps;[]
202401221412;1;Leg Press;Machine;12 reps;1;174;12;reps;[]
202401221412;1;Leg Press;Machine;12 reps;2;174;10;reps;[]
202401221412;1;Leg Press;Machine;12 reps;3;174;8;reps;[]
202401221412;2;Calf Raises on Leg Press;Machine;12 reps;1;134;10;reps;[]
202401221412;2;Calf Raises on Leg Press;Machine;12 reps;2;134;10;reps;[]
202401221412;2;Calf Raises on Leg Press;Machine;12 reps;3;134;13;reps;[]
202401221412;3;Hip Adduction;Machine;12 reps;1;50;8;reps;[]
202401221412;3;Hip Adduction;Machine;12 reps;2;50;8;reps;[]
202401221412;3;Hip Adduction;Machine;12 reps;3;50;11;reps;[]
202401221412;4;Hip Abduction;Machine;12 reps;1;45;8;reps;[]
202401221412;4;Hip Abduction;Machine;12 reps;2;45;8;reps;[]
