
"PerGlu · Day 3 · Week 5 · Verão · Deload";"2024-10-30 16:32 h";"1:16 hr"
"Peito Ombro Triceps · Day 1 · Week 2 · Mais novo · Deload";"2024-04-05 16:40 h";"49 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;48;8
2;48;8
3;48;7
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;34;7
2;32;6
3;32;7
"3. Shoulder Press · Machine · 12 reps";"Comecei a sentir a costela no último set e abortei"
#;KG;REPS
1;30;8
2;35;8
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;55;8
2;55;8
3;55;7
"5. Triceps Pushdowns · Cable · 12 reps";"Terminei por aqui porque senti que tava forçando muito. Dor e incômodo na coluna e pescoço"
#;KG;REPS
1;47;8
2;47;8
3;47;7

"Perna · Day 3 · Week 1 · Mais novo · Deload";"2024-04-04 8:44 h";"58 min"
"1. Leg Curls on Leg Extension Machine · Machine · 10 reps"
#;KG;REPS
1;25;8
2;25;8
3;26;9
"2. Leg Press · Machine · 10 reps"
#;KG;REPS
1;180;8
2;190;8
3;200;10
"3. Hip Abduction · Cable · 12 reps"
#;KG;REPS
1;20;8
2;20;8
3;20;8
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;70;8
2;75;8
3;75;9
"5. Seated Leg Curls · Machine · 12 reps"
#;KG;REPS
1;70;8
2;70;7
3;65;10

"Abdominal · Day 4 · Week 1 · Mais novo · Deload";"2024-04-03 12:16 h";"45 min"
"1. Double Crunch Machine · Machine · 12 reps"
#;KG;REPS
1;15;8
2;15;8
3;20;8
"2. Back Extensions on Roman Chair · Bodyweight · 12 reps"
#;KG;REPS
1;+15;6
2;+15;8
3;+15;8
"3. Side Bends on Roman Chair · Bodyweight · 12 reps"
#;KG;REPS
1;+5;8
2;+5;8
"4. Dragon Flag · Bodyweight · 12 reps"
#;REPS
1;10
2;10
3;11
"5. Plank · Bodyweight"
#;MINS
1;1:15
2;1
3;0:57
"6. Skydiver - Iso · Bodyweight"
#;SECS
1;30
2;45
3;45

"Costas Bíceps · Day 2 · Week 1 · Mais novo · Deload";"2024-04-02 12:18 h";"58 min"
"1. Lat Pulldowns with Close Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;65;8
2;65;8
3;65;6
"2. Rows with Reverse Grip · Cable · 12 reps"
#;KG;REPS
1;50;8
2;50;8
3;50;10
"3. One-Arm Rows · Dumbbells · 12 reps"
#;KG;REPS
1;24;7
2;22;8
3;22;9
"4. Pullovers · Cable · 12 reps"
#;KG;REPS
1;50;8
2;50;7
3;50;6
"5. Curls · Barbell · 12 reps"
#;KG;REPS
1;24;8
2;24;7
3;24;5
"6. Incline Reverse Flys · Dumbbells · 12 reps"
#;KG;REPS
1;7;12
2;7;11
3;7;12
"7. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;12;8
2;12;8
3;12;6

"Peito Ombro Triceps · Day 1 · Week 1 · Mais novo · Deload";"2024-04-01 12:18 h";"1:02 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;46;8
2;46;8
3;46;8
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;32;8
2;32;8
3;32;9
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;24;8
2;24;8
3;24;7
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;55;8
2;55;8
3;55;8
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;47;8
2;47;8
3;47;7
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;10;8
2;10;8
3;10;9
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;40;8
2;40;6
3;40;7

"Standalone workout · Standalone workout · Deload";"2024-03-30 18:51 h";"21 min"
"1. Burpees · Bodyweight"
#;REPS;MINS
1;1;0:06
2;2;0:12
3;3;0:18
4;4;0:24
5;5;0:30
6;6;0:36
7;7;0:42
8;8;0:48
9;9;0:52
10;10;1
11;9;0:52
12;8;0:48
13;7;0:42
14;6;0:36
15;5;0:30
16;4;0:24
17;3;0:18
18;2;0:12
19;1;0:06

"Perna abs · Day 3 · Week 4 · Novo · Deload";"2024-03-30 10:51 h";"53 min"
"1. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;60;12
2;65;12
3;65;11
"2. Seated Calf Raises · Machine · 12 reps"
#;KG;REPS
1;40;15
2;60;8
3;50;9
"3. Hip Adduction · Cable · 12 reps"
#;KG;REPS
1;20;12
2;20;12
3;20;15
"4. Hip Abduction · Cable · 12 reps";"Direita falhou antes no segundo set. Pulei o último"
#;KG;REPS
1;15;12
2;15;9
"5. Seated Leg Curls · Machine · 12 reps"
#;KG;REPS
1;50;12
2;55;12
3;60;15
"6. Crunch Machine · Machine · 12 reps"
#;KG;REPS
1;10;15
2;12;10
3;12;10

"Costas Bíceps · Day 2 · Week 4 · Novo · Deload";"2024-03-28 12:17 h";"1:03 hr"
"1. Lat Pulldowns with Close Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;60;12
2;60;9
3;60;7
"2. Rows with Reverse Grip · Cable · 12 reps"
#;KG;REPS
1;45;12
2;45;12
3;45;12
"3. Chest-Supported Rows with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;100;12
2;100;12
3;100;12
"4. Pullovers · Cable · 12 reps"
#;KG;REPS
1;45;10
2;45;9
3;45;7
"5. Curls · Barbell · 12 reps"
#;KG;REPS
1;20;12
2;20;11
3;20;9
"6. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;27;12
2;27;12
3;27;11
"7. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;10;15
2;10;10
3;10;8

"Peito Ombro Triceps · Day 1 · Week 4 · Novo · Deload";"2024-03-27 15:24 h";"1:03 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;42;12
2;42;12
3;42;10
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;28;12
2;28;10
3;28;11
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;20;12
2;20;10
3;20;9
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;47;12
2;47;11
3;47;7
"5. Triceps Pushdowns · Cable · 12 reps";"Em vez de usar a barra V, fiz com aquela que parece um trapézio aberto na base. Senti que fez diferença"
#;KG;REPS
1;42;12
2;42;8
3;42;5
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;9;12
2;9;11
3;9;7
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;35;10
2;35;10
3;35;8
"8. Russian Swings · Kettlebells · 10 reps"
#;KG;REPS
1;16;12
2;16;12
3;16;15

"Perna abs · Day 3 · Week 3 · Novo · Deload";"2024-03-13 21:50 h";"41 min"
"1. Leg Extensions · Machine · 10 reps";"Bluefit sudoca"
#;KG;REPS
1;50;12
2;65;12
3;70;12
4;70;12
"2. Seated Leg Curls · Machine · 12 reps";"Bluefit sudoca"
#;KG;REPS
1;42,5;12
2;50;12
3;57,5;11
4;57,5;9
"3. Hip Abduction · Machine · 12 reps";"Bluefit sudoca"
#;KG;REPS
1;80;12
2;87,5;12
3;95;10
4;95;10
"4. Back Extensions on Roman Chair · Bodyweight · 10 reps"
#;KG;REPS
1;+10;10
2;+10;10
3;+10;10

"Costas Bíceps · Day 2 · Week 3 · Novo · Deload";"2024-03-13 13:10 h";"1:01 hr"
"1. Assisted Chin-Ups · Machine · 12 reps"
#;KG;REPS
1;-14;10
2;-14;7
3;-14;5
"2. Bent-Over Rows · Barbell · 12 reps";"Na verdade fiz a australiana"
#;KG;REPS
1;16;15
2;16;15
3;16;15
"3. Curls · Barbell · 12 reps";"Fiz com a barra que tinha lá. Chutei o peso"
#;KG;REPS
1;16;12
2;16;12
3;16;12

"Peito Ombro Triceps · Day 1 · Week 3 · Novo · Deload";"2024-03-08 11:30 h";"34 min"
"1. Bench Press · Barbell · 12 reps";"Não sei o que tá acontecendo, tô sentindo muito mais pesado hoje"
#;KG;REPS
1;42;10
2;42;5
3;42;6
"2. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;9;10
2;9;8
3;9;11
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;42;12
2;42;10
3;42;10
"4. Russian Swings · Kettlebells · 10 reps"
#;KG;REPS
1;12;10
2;14;10
3;14;10

"Perna abs · Day 3 · Week 2 · Novo · Deload";"2024-03-06 12:06 h";"1:04 hr"
"1. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;150;12
2;150;12
3;150;12
"2. Leg Curls on Leg Extension Machine · Machine · 12 reps"
#;KG;REPS
1;22;12
2;22;12
3;22;12
"3. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;50;12
2;50;12
3;50;8
"4. Crunch Machine · Machine · 12 reps"
#;KG;REPS
1;10;10
2;10;10
3;10;10
"5. Plank · Bodyweight · 1:15 min"
#;MINS
1;1:15
2;0:55
3;0:45
"6. Russian Swings · Kettlebells · 10 reps"
#;KG;REPS
1;8;10
2;8;20
3;8;19
4;8;18
5;8;17
6;8;16
7;8;15
8;8;14
9;8;13

"Costas Bíceps · Day 2 · Week 2 · Novo · Deload";"2024-03-05 12:18 h";"58 min"
"1. Lat Pulldowns with Close Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;60;10
2;60;10
3;60;9
"2. Rows with Reverse Grip · Cable · 12 reps"
#;KG;REPS
1;45;10
2;45;10
3;45;12
"3. Chest-Supported Rows with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;100;10
2;100;12
3;100;12
"4. Pullovers · Cable · 12 reps"
#;KG;REPS
1;45;10
2;45;8
3;45;9
"5. Curls · Barbell · 12 reps"
#;KG;REPS
1;20;12
2;22;10
3;22;8
"6. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;27;12
2;27;12
3;27;11
"7. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;10;15
2;10;10
3;10;12

"Peito Ombro Triceps · Day 1 · Week 2 · Novo · Deload";"2024-03-04 12:13 h";"53 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;42;10
2;42;10
3;42;12
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;28;10
2;28;10
3;28;10
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;12
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;47;12
2;47;12
3;47;9
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;42;10
2;42;10
3;42;10
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;9;8
2;9;8
3;9;8
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;32;12
2;32;12
3;32;12

"Perna abs · Day 3 · Week 3 · Alternativo · Deload";"2024-03-01 12:05 h";"36 min"
"1. Hip Adduction · Cable · 12 reps"
#;KG;REPS
1;20;12
2;20;12
3;20;12
"2. Hip Abduction · Cable · 12 reps"
#;KG;REPS
1;15;12
2;15;12
3;15;12
"3. Crunch Machine · Machine · 12 reps"
#;KG;REPS
1;10;10
2;10;10
3;10;12
"4. Back Extensions on Roman Chair · Bodyweight · 10 reps";"Cansado dos KB swings de ontem"
#;KG;REPS
1;+7;10
2;+7;8
3;+7;8

"Costas Bíceps · Day 2 · Week 3 · Alternativo · Deload";"2024-02-29 11:58 h";"34 min"
"1. Pull-Ups with Close Neutral Grip · Bodyweight · 12 reps"
#;KG;REPS
1;+0;7
2;+0;6
3;+0;6
"2. Incline Reverse Flys · Dumbbells · 12 reps"
#;KG;REPS
1;6;13
2;6;13
3;6;15
"3. Concentration Curls · Dumbbells · 10 reps"
#;KG;REPS
1;12;8
2;12;6
3;10;8
"4. Russian Swings · Kettlebells · 10 reps"
#;KG;REPS
1;10;5
2;10;20
3;10;19
4;10;18
5;10;17

"Peito Ombro Triceps · Day 1 · Week 3 · Alternativo · Deload";"2024-02-28 10:22 h";"34 min"
"1. Bench Press · Dumbbells · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;8
"2. Skull Crushers · EZ bar · 12 reps"
#;KG;REPS
1;14;15
2;14;12
3;14;12
"3. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;9;10
2;9;10
3;9;10

"Costas Bíceps · Day 2 · Week 2 · Alternativo · Deload";"2024-02-24 12:15 h";"20 min"
"1. Pull-Ups with Close Neutral Grip · Bodyweight · 12 reps"
#;KG;REPS
1;+0;7
2;+0;5
3;+0;5
"2. Bent-Over Rows · Barbell · 10 reps"
#;KG;REPS
1;16;12
2;16;12
3;16;12
"3. Curls · Barbell · 12 reps"
#;KG;REPS
1;18;10
2;16;10
3;16;10

"Perna abs · Day 3 · Week 2 · Alternativo · Deload";"2024-02-23 10:27 h";"59 min"
"1. Leg Press · Machine · 10 reps";"Academia Meta Select";"Leg 45"
#;KG;REPS
1;80;15
2;100;12
3;100;12
"2. Forward Lunges · Dumbbells · 10 reps"
#;KG;REPS
1;6;7
2;6;10
3;6;10
"3. Leg Press · Machine · 10 reps";"Leg horizontal"
#;KG;REPS
1;45;30
2;52;30
3;59;30
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;32;20
2;32;20
3;25;20
"5. Standing Calf Raises · Bodyweight · 10 reps";"Uma perna só"
#;KG;REPS
1;+0;20
2;+0;16
3;+0;15
"6. Kneeling Crunches · Cable · 10 reps"
#;KG;REPS
1;40;15
2;50;12
3;50;20
"7. Hip Abduction · Machine · 10 reps"
#;KG;REPS
1;40;10
2;37;12
3;39;12

"Peito Ombro Triceps · Day 1 · Week 2 · Alternativo · Deload";"2024-02-22 11:03 h";"39 min"
"1. Bench Press · Dumbbells · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;7
"2. Seated Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;9;8
2;9;8
3;9;8
"3. Skull Crushers · EZ bar · 12 reps"
#;KG;REPS
1;14;12
2;14;12
3;14;12
"4. Burpees · Bodyweight"
#;REPS;SECS
1;10;25
2;10;25
3;10;25
4;10;25

"Perna abs · Day 3 · Week 1 · Alternativo · Deload";"2024-02-21 12:02 h";"51 min"
"1. Back Extensions on Roman Chair · Bodyweight · 10 reps"
#;KG;REPS
1;+5;12
2;+5;12
3;+5;12
"2. Hanging Leg Raises · Bodyweight · 10 reps"
#;KG;REPS
1;+0;12
2;+0;12
3;+0;12
"3. Crunch Machine · Machine · 12 reps"
#;KG;REPS
1;10;10
2;10;10
3;10;10
"4. Leg Press · Machine · 10 reps"
#;KG;REPS
1;180;12
2;180;12
3;180;9
"5. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;150;10
2;150;10
3;150;10
"6. Hip Abduction · Cable · 12 reps";"Lado esquerdo pesou bem mais"
#;KG;REPS
1;20;12
2;15;12
3;0;12
"7. Hip Adduction · Cable · 12 reps";"Pulei o último set porque tava com uma sede fodida, resolvi desistir"
#;KG;REPS
1;20;12
2;20;12
3;-;-

"Costas Bíceps · Day 2 · Week 1 · Alternativo · Deload";"2024-02-20 10:23 h";"1:11 hr"
"1. Pull-Ups with Close Neutral Grip · Bodyweight · 12 reps"
#;KG;REPS
1;+0;6
2;+0;6
3;+0;6
"2. Chest-Supported Rows with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;90;15
2;96;12
3;96;12
"3. Rows with Reverse Grip · Cable · 12 reps"
#;KG;REPS
1;40;15
2;42;12
3;42;12
"4. Pullovers · Cable · 12 reps"
#;KG;REPS
1;45;10
2;45;10
3;45;10
"5. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;10;15
2;10;13
3;10;12
"6. Incline Reverse Flys · Dumbbells · 12 reps"
#;KG;REPS
1;6;12
2;6;12
3;6;12
"7. Preacher Curls · Machine · 12 reps"
#;KG;REPS
1;8;8
2;6;12
3;6;8
"8. Russian Swings · Kettlebells · 10 reps"
#;KG;REPS
1;10;10
2;10;15
3;10;15
4;10;15

"Peito Ombro Triceps · Day 1 · Week 1 · Alternativo · Deload";"2024-02-19 11:52 h";"1:15 hr"
"1. Bench Press · Dumbbells · 12 reps"
#;KG;REPS
1;18;12
2;18;12
3;18;12
"2. Incline Bench Press · Dumbbells · 12 reps"
#;KG;REPS
1;12;12
2;12;12
3;12;15
"3. Seated Shoulder Press · Dumbbells · 12 reps"
#;KG;REPS
1;9;10
2;8;12
3;8;10
"4. Flys · Dumbbells · 12 reps";"Senti um pouco o tendão do ombro esquerdo quando aumentei muito a amplitude. Mas de peso tava ok os 10kg na moral"
#;KG;REPS
1;10;12
2;10;12
3;8;12
"5. Overhead Triceps Extensions · Dumbbells · 12 reps";"Esquerdo pesou bem mais que o direito. Bem mais desajeitado também, perdendo a postura  Aproveitei pra fazer duas a mais do lado esquerdo pra compensar"
#;KG;REPS
1;6;12
2;5;12
3;5;10
"6. Lateral Raises · Cable · 12 reps"
#;KG;REPS
1;5;12
2;5;12
3;5;10
"7. Skull Crushers · EZ bar · 12 reps"
#;KG;REPS
1;12;15
2;14;12
3;14;10
"8. Burpees · Bodyweight"
#;REPS;SECS
1;10;25
2;10;27
3;10;28

"Perna abs · Day 3 · Week 1 · Novo · Deload";"2024-02-17 10:41 h";"52 min"
"1. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;50;12
2;50;10
3;50;10
"2. Hip Abduction · Machine · 12 reps"
#;KG;REPS
1;47;10
2;47;8
3;47;8
"3. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;146;12
2;146;12
3;146;12
"4. Back Extensions on Roman Chair · Bodyweight · 10 reps"
#;KG;REPS
1;+5;10
2;+5;10
3;+5;10
"5. Hanging Leg Raises · Bodyweight · 10 reps"
#;KG;REPS
1;+0;12
2;+0;12
3;+0;10
"6. Crunch Machine · Machine · 12 reps"
#;KG;REPS
1;7;10
2;7;10
3;7;15
"7. Plank · Bodyweight · 1:15 min"
#;MINS
1;1
2;1
3;1

"Costas Bíceps · Day 2 · Week 1 · Novo · Deload";"2024-02-16 12:18 h";"1:03 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;60;12
2;60;10
3;60;6
"2. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;47;12
2;47;12
3;47;12
"3. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;100;12
2;100;12
3;100;15
"4. Pullovers · Cable · 12 reps"
#;KG;REPS
1;42;12
2;42;12
3;42;12
"5. Curls · EZ bar · 12 reps"
#;KG;REPS
1;22;12
2;22;12
3;22;8
"6. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;27;10
2;27;10
3;27;12
"7. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;10;12
2;10;12
3;10;12
"8. Russian Swings · Kettlebells · 10 reps"
#;KG;REPS
1;10;10
2;10;12
3;10;15

"Peito Ombro Triceps · Day 1 · Week 1 · Novo · Deload";"2024-02-15 11:06 h";"57 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;42;10
2;42;10
3;42;8
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;28;10
2;28;10
3;28;11
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;10
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;47;12
2;47;10
3;47;9
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;42;10
2;42;8
3;42;10
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;8;12
2;8;12
3;8;12
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;32;12
2;32;12
3;32;10

"Costas Bíceps · Day 2 · Week 4 · Padrão4 · Deload";"2024-02-09 10:40 h";"1:01 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;60;12
2;60;10
3;60;8
"2. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;47;12
2;47;10
3;47;12
"3. One-Arm Rows · Dumbbells · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;10
"4. Pullovers · Cable · 12 reps"
#;KG;REPS
1;42;10
2;42;10
3;42;12
"5. Crunch Machine · Machine · 12 reps"
#;KG;REPS
1;5;12
2;5;12
3;5;12
"6. Curls · EZ bar · 12 reps"
#;KG;REPS
1;22;12
2;22;12
3;22;8
"7. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;27;10
2;27;10
3;27;10
"8. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;10;12
2;10;12
3;10;9

"Perna · Day 3 · Week 3 · Padrão4 · Deload";"2024-02-08 10:52 h";"57 min"
"1. Leg Press · Machine · 12 reps"
#;KG;REPS
1;180;10
2;180;10
3;180;10
"2. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;140;12
2;140;12
3;140;15
"3. Leg Curls on Leg Extension Machine · Machine · 12 reps"
#;KG;REPS
1;22;12
2;22;12
3;22;10
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;55;10
2;55;10
3;55;12
"5. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;50;12
2;50;12
3;50;10
"6. Hip Abduction · Machine · 12 reps"
#;KG;REPS
1;47;8
2;47;10
3;47;10
"7. Romanian Deadlifts · Barbell · 10 reps";"Achei melhor com a mão esquerda supinada"
#;KG;REPS
1;18;8
2;18;8
3;-;-

"Costas Bíceps · Day 2 · Week 3 · Padrão4 · Deload";"2024-02-07 11:39 h";"1:06 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;60;10
2;60;10
3;60;10
"2. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;47;10
2;47;10
3;47;9
"3. One-Arm Rows · Dumbbells · 12 reps"
#;KG;REPS
1;18;12
2;18;15
3;18;12
"4. Curls · EZ bar · 12 reps"
#;KG;REPS
1;22;12
2;22;11
3;22;9
"5. Pullovers · Cable · 12 reps"
#;KG;REPS
1;42;10
2;42;10
3;42;8
"6. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;10;10
2;10;10
3;10;10
"7. Crunch Machine · Machine · 10 reps"
#;KG;REPS
1;5;12
2;5;10
3;5;10
"8. Reverse Butterfly with Wide Grip · Machine · 12 reps";"Resolvi aumentar antes da hora pq tava cansado e queria menos reps"
#;KG;REPS
1;25;12
2;27;10
3;27;9

"Peito Ombro Triceps · Day 1 · Week 3 · Padrão4 · Deload";"2024-02-06 10:43 h";"58 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;42;10
2;42;10
3;42;8
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;28;10
2;28;10
3;28;12
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;10
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;47;10
2;47;10
3;47;10
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;12
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;8;12
2;8;12
3;8;8
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;32;10
2;32;10
3;32;10

"Perna · Day 3 · Week 2 · Padrão4 · Deload";"2024-02-05 12:44 h";"1:02 hr"
"1. Leg Press · Machine · 12 reps"
#;KG;REPS
1;174;12
2;174;12
3;174;10
"2. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;140;10
2;140;10
3;140;12
"3. Romanian Deadlifts · Barbell · 10 reps"
#;KG;REPS
1;16;12
2;16;15
3;18;12
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;55;10
2;55;10
3;55;10
"5. Leg Curls on Leg Extension Machine · Machine · 12 reps";"Com o stiff antes pesou pra caralho, melhor trocar a ordem dos dois"
#;KG;REPS
1;22;12
2;22;10
3;22;8
"6. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;50;12
2;50;12
3;50;10
"7. Hip Abduction · Machine · 12 reps"
#;KG;REPS
1;45;12
2;45;12
3;45;12

"Costas Bíceps · Day 2 · Week 2 · Padrão4 · Deload";"2024-02-01 16:55 h";"1:01 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;60;10
2;60;10
3;60;10
"2. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;50;8
2;45;12
3;45;15
"3. Curls · Barbell · 12 reps"
#;KG;REPS
1;22;8
2;20;12
3;20;10
"4. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;10;8
2;10;8
3;10;9
"5. Pullovers · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;15
"6. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;90;15
2;100;12
3;100;10
"7. Crunch Machine · Machine · 12 reps"
#;KG;REPS
1;0;15
2;5;12
3;5;10
"8. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;25;12
2;25;12
3;25;10

"Peito Ombro Triceps · Day 1 · Week 2 · Padrão4 · Deload";"2024-01-31 12:18 h";"44 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;13
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;28;10
2;28;9
3;28;9
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;20;10
2;20;8
3;20;6
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;45;12
2;45;12
3;45;11
"5. Triceps Pushdowns · Cable · 12 reps";"Tive que abaixar as reps, não tá dando"
#;KG;REPS
1;40;10
2;40;8
3;40;8

"Perna · Day 3 · Week 1 · Padrão4 · Deload";"2024-01-30 17:55 h";"40 min"
"1. Romanian Deadlifts · Barbell · 10 reps"
#;KG;REPS
1;16;10
2;16;12
3;16;12
4;16;12
"2. Seated Leg Curls · Machine · 10 reps";"Academia Pro Forma sudoca"
#;KG;REPS
1;22,5;15
2;31,5;15
3;36;12
"3. Leg Press · Machine · 12 reps";"Academia Pro Forma"
#;KG;REPS
1;71;15
2;91;12
3;91;8
"4. Hip Adduction · Machine · 12 reps";"Academia Pro Forma. Não tem medição de peso aqui então fui na maluquice e marquei os mesmos pesos lá da PW"
#;KG;REPS
1;50;12
2;50;11
3;50;8
"5. Hip Abduction · Machine · 12 reps";"Academia Pro Forma. Não tem medição de peso aqui então fui na maluquice e marquei os mesmos pesos lá da PW"
#;KG;REPS
1;45;8
2;45;8
3;45;8

"Costas Bíceps · Day 2 · Week 1 · Padrão4 · Deload";"2024-01-27 9:46 h";"52 min"
"1. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps";Bluefit
#;KG;REPS
1;65;12
2;70;8
3;65;12
"2. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps";Bluefit
#;KG;REPS
1;56;12
2;63;8
3;63;8
"3. Rows with Wide Neutral Grip · Cable · 12 reps";Bluefit
#;KG;REPS
1;49;10
2;49;10
3;49;11
"4. Pullovers · Cable · 12 reps";Bluefit
#;KG;REPS
1;40;15
2;45;8
3;45;8
"5. Curls · EZ bar · 12 reps";"Bluefit. Só tem barra de 20 e 25"
#;KG;REPS
1;20;15
2;25;5
3;25;5
